Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Male,Black (includes Hispanic),Ages <15,2014,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages <15,2015,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages <15,2016,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2000,-,-,-,2000-2016,-,-,-,-,Prostate
Male,Black (includes Hispanic),Ages 15-39,2001,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2002,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2003,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2004,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2005,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2006,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2007,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2008,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2009,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2010,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2011,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2012,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2013,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2014,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2015,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 15-39,2016,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2000,15.4837,14.2735,16.7669,2000-2014,-2.4789,-2.8725,-2.0836,Trend is Falling,Prostate
Male,Black (includes Hispanic),Ages 40-64,2001,15.3122,14.1297,16.5651,2014-2016,3.4306,-4.3019,11.7879,Stable,Prostate
Male,Black (includes Hispanic),Ages 40-64,2002,15.0744,13.9237,16.2927,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2003,15.2049,14.0752,16.3994,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2004,13.7718,12.7241,14.8813,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2005,13.8738,12.8432,14.9638,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2006,13.0438,12.0689,14.0755,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2007,12.9136,11.9698,13.9116,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2008,12.8465,11.9289,13.8159,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2009,12.7832,11.8933,13.7227,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2010,12.6515,11.7902,13.5601,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2011,12.1905,11.3656,13.0609,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2012,11.0739,10.2983,11.8941,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2013,11.2966,10.5247,12.1122,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2014,11.3013,10.539,12.1065,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2015,10.9598,10.219,11.7428,,,,,,Prostate
Male,Black (includes Hispanic),Ages 40-64,2016,12.0359,11.2689,12.8442,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2000,223.4392,212.2018,235.1133,2000-2016,-3.634,-4.0487,-3.2175,Trend is Falling,Prostate
Male,Black (includes Hispanic),Ages 65-74,2001,204.6686,193.9802,215.7878,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2002,198.8822,188.438,209.75,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2003,178.3198,168.5648,188.4881,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2004,166.6096,157.26,176.3654,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2005,171.6923,162.3038,181.4775,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2006,165.3736,156.2932,174.8398,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2007,164.9785,156.017,174.3161,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2008,145.104,136.8251,153.7481,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2009,156.145,147.6763,164.9682,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2010,146.5198,138.4594,154.923,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2011,138.1319,130.4146,146.1821,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2012,134.9592,127.5293,142.7046,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2013,124.4222,117.4901,131.6526,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2014,121.9328,115.2387,128.9103,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2015,121.75,115.2004,128.5703,,,,,,Prostate
Male,Black (includes Hispanic),Ages 65-74,2016,121.8117,115.4396,128.4404,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2000,819.0033,790.7896,847.9602,2000-2016,-4.3139,-4.6522,-3.9745,Trend is Falling,Prostate
Male,Black (includes Hispanic),Ages 75+,2001,822.5657,794.1849,851.6921,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2002,783.0194,755.4098,811.3701,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2003,728.4807,702.0023,755.6917,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2004,725.9883,699.6772,753.0233,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2005,687.0021,661.7801,712.9271,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2006,643.2129,619.1745,667.9354,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2007,663.5006,639.4162,688.25,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2008,590.1673,567.8944,613.0823,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2009,582.4319,560.6608,604.8251,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2010,572.6594,551.5123,594.404,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2011,515.9645,496.3301,536.1719,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2012,486.2541,467.5844,505.4741,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2013,455.0169,437.2739,473.2911,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2014,438.8436,421.8023,456.394,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2015,432.8679,416.2931,449.9308,,,,,,Prostate
Male,Black (includes Hispanic),Ages 75+,2016,441.9493,425.5072,458.8616,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Prostate
Male,Black (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2004,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2008,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2009,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2010,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2014,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2015,-,-,-,,,,,,Prostate
Male,Black (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Prostate
Male,Hispanic (any race),All Ages,2000,21.844,20.4586,23.2841,2000-2016,-2.7974,-3.126,-2.4677,Trend is Falling,Prostate
Male,Hispanic (any race),All Ages,2001,24.0669,22.6595,25.5256,,,,,,Prostate
Male,Hispanic (any race),All Ages,2002,23.2428,21.8713,24.6644,,,,,,Prostate
Male,Hispanic (any race),All Ages,2003,21.9213,20.6353,23.2541,,,,,,Prostate
Male,Hispanic (any race),All Ages,2004,21.0718,19.8513,22.3365,,,,,,Prostate
Male,Hispanic (any race),All Ages,2005,20.8657,19.6818,22.0914,,,,,,Prostate
Male,Hispanic (any race),All Ages,2006,20.5669,19.4342,21.7386,,,,,,Prostate
Male,Hispanic (any race),All Ages,2007,20.0312,18.9559,21.1427,,,,,,Prostate
Male,Hispanic (any race),All Ages,2008,19.1396,18.1166,20.1969,,,,,,Prostate
Male,Hispanic (any race),All Ages,2009,18.1281,17.1636,19.1249,,,,,,Prostate
Male,Hispanic (any race),All Ages,2010,18.2543,17.3171,19.222,,,,,,Prostate
Male,Hispanic (any race),All Ages,2011,17.3551,16.4766,18.2619,,,,,,Prostate
Male,Hispanic (any race),All Ages,2012,16.4624,15.6331,17.3183,,,,,,Prostate
Male,Hispanic (any race),All Ages,2013,15.8677,15.0805,16.6799,,,,,,Prostate
Male,Hispanic (any race),All Ages,2014,15.4791,14.7278,16.254,,,,,,Prostate
Male,Hispanic (any race),All Ages,2015,15.9449,15.2042,16.7078,,,,,,Prostate
Male,Hispanic (any race),All Ages,2016,15.6006,14.8878,16.3344,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2000,-,-,-,2000-2016,-,-,-,-,Prostate
Male,Hispanic (any race),Ages < 50,2001,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2002,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2003,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2004,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2005,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2006,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2007,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2008,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2009,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2010,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2011,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2012,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2013,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2014,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2015,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 50,2016,0.0878,0.0502,0.1408,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2000,6.8322,5.538,8.3354,2000-2016,-0.6362,-1.4513,0.1856,Stable,Prostate
Male,Hispanic (any race),Ages 50-64,2001,8.6621,7.2337,10.2869,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2002,8.0634,6.723,9.5893,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2003,7.7039,6.4277,9.1555,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2004,7.1774,5.9833,8.5366,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2005,7.5814,6.3886,8.9288,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2006,8.2485,7.0397,9.6022,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2007,7.7534,6.6249,9.0166,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2008,7.2194,6.1692,8.3953,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2009,6.5642,5.5932,7.6536,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2010,6.4314,5.5072,7.4654,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2011,6.7318,5.8075,7.7602,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2012,7.7024,6.7376,8.7657,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2013,6.9758,6.0772,7.9687,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2014,6.8207,5.9575,7.7731,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2015,7.7192,6.8218,8.7011,,,,,,Prostate
Male,Hispanic (any race),Ages 50-64,2016,7.0749,6.2404,7.9895,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2000,164.2322,153.3992,175.5996,2000-2016,-2.9413,-3.2687,-2.6128,Trend is Falling,Prostate
Male,Hispanic (any race),Ages 65+,2001,179.849,168.8612,191.3391,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2002,173.8661,163.1507,185.0703,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2003,163.8923,153.8483,174.3938,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2004,157.9122,148.3747,167.8794,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2005,155.6684,146.4247,165.3199,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2006,152.4669,143.6368,161.6784,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2007,148.7722,140.3863,157.5129,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2008,142.5518,134.5673,150.8717,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2009,135.0715,127.5427,142.9154,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2010,136.4045,129.0826,144.0217,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2011,128.7952,121.9454,135.9201,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2012,120.7395,114.2914,127.4471,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2013,116.8096,110.6861,123.1758,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2014,114.05,108.2053,120.1219,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2015,116.5682,110.8178,122.5331,,,,,,Prostate
Male,Hispanic (any race),Ages 65+,2016,114.5394,109.0002,120.281,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Prostate
Male,Hispanic (any race),Ages <15,2001,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2002,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2003,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2004,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2005,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2006,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2007,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2008,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2009,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2010,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2011,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2012,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2013,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2014,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2015,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages <15,2016,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2000,-,-,-,2000-2016,-,-,-,-,Prostate
Male,Hispanic (any race),Ages 15-39,2001,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2002,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2003,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2004,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2005,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2006,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2007,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2008,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2009,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2010,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2011,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2012,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2013,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2014,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2015,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 15-39,2016,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2000,3.5783,2.924,4.3303,2000-2016,-0.6067,-1.3684,0.1608,Stable,Prostate
Male,Hispanic (any race),Ages 40-64,2001,4.398,3.685,5.2035,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2002,4.1615,3.4882,4.9218,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2003,3.9738,3.333,4.6971,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2004,3.6657,3.0683,4.3409,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2005,3.9107,3.3119,4.5824,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2006,4.2689,3.6611,4.9451,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2007,4.017,3.449,4.6489,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2008,3.6956,3.1694,4.2818,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2009,3.4781,2.9842,4.0283,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2010,3.3123,2.8476,3.8298,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2011,3.5448,3.0752,4.0644,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2012,3.9313,3.4478,4.4624,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2013,3.6121,3.1587,4.1114,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2014,3.5039,3.0697,3.9817,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2015,3.9703,3.5184,4.4637,,,,,,Prostate
Male,Hispanic (any race),Ages 40-64,2016,3.688,3.2647,4.1508,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2000,60.237,53.3274,67.7848,2000-2016,-2.5711,-3.26,-1.8773,Trend is Falling,Prostate
Male,Hispanic (any race),Ages 65-74,2001,68.2627,61.0901,76.0415,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2002,57.6439,51.1956,64.6758,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2003,59.9095,53.4145,66.9706,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2004,53.1743,47.1374,59.7614,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2005,55.9603,49.9489,62.4922,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2006,57.6257,51.615,64.139,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2007,58.736,52.7923,65.1608,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2008,57.436,51.7008,63.6285,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2009,48.5922,43.4544,54.1654,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2010,51.3227,46.1391,56.9226,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2011,49.7807,44.8288,55.1255,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2012,41.4461,37.0439,46.2212,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2013,43.7794,39.3859,48.5229,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2014,47.8197,43.3578,52.6105,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2015,44.3872,40.2124,48.8717,,,,,,Prostate
Male,Hispanic (any race),Ages 65-74,2016,41.293,37.4239,45.4495,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2000,278.0256,256.7312,300.5936,2000-2002,2.2499,-3.1378,7.9372,Stable,Prostate
Male,Hispanic (any race),Ages 75+,2001,301.9485,280.4095,324.6852,2002-2014,-3.6098,-3.9176,-3.3009,Trend is Falling,Prostate
Male,Hispanic (any race),Ages 75+,2002,301.0384,279.8176,323.4127,2014-2016,1.1806,-2.8624,5.3918,Stable,Prostate
Male,Hispanic (any race),Ages 75+,2003,277.6719,257.9577,298.4668,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2004,272.5181,253.7438,292.2965,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2005,264.7707,246.6383,283.8576,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2006,256.2437,239.0337,274.3445,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2007,247.2914,231.049,264.3603,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2008,235.6869,220.256,251.8988,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2009,229.6985,215.0281,245.0961,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2010,229.5025,215.3153,244.37,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2011,215.2542,202.0279,229.1134,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2012,207.5036,194.938,220.6624,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2013,196.7204,184.8808,209.117,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2014,186.5203,175.3452,198.2195,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2015,195.5498,184.4512,207.1413,,,,,,Prostate
Male,Hispanic (any race),Ages 75+,2016,194.6868,183.9262,205.9129,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Prostate
Male,Hispanic (any race),Ages < 20,2001,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2002,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2003,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2004,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2005,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2006,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2007,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2008,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2009,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2010,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2011,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2012,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2013,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2014,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2015,-,-,-,,,,,,Prostate
Male,Hispanic (any race),Ages < 20,2016,-,-,-,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2000,27.9885,27.6322,28.3481,2000-2013,-3.3668,-3.5591,-3.1741,Trend is Falling,Prostate
Male,Non-Hispanic White,All Ages,2001,26.9913,26.6447,27.3412,2013-2016,0.4041,-1.5017,2.3467,Stable,Prostate
Male,Non-Hispanic White,All Ages,2002,26.4226,26.0827,26.7658,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2003,25.1158,24.7885,25.4463,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2004,24.1574,23.8393,24.4787,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2005,23.4177,23.1085,23.7299,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2006,22.3616,22.0636,22.6627,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2007,22.2841,21.9902,22.581,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2008,21.4093,21.1249,21.6966,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2009,20.4219,20.147,20.6998,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2010,20.159,19.8893,20.4316,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2011,19.3071,19.0458,19.5712,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2012,18.1556,17.9057,18.4083,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2013,18.0705,17.8241,18.3196,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2014,18.0016,17.7586,18.2473,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2015,17.7596,17.5205,18.0013,,,,,,Prostate
Male,Non-Hispanic White,All Ages,2016,18.3061,18.0658,18.5491,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2000,0.1058,0.0837,0.132,2000-2016,-1.0223,-2.5769,0.5571,Stable,Prostate
Male,Non-Hispanic White,Ages < 50,2001,0.1112,0.0887,0.1379,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2002,0.0853,0.0656,0.1091,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2003,0.1083,0.0862,0.1345,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2004,0.1071,0.0851,0.1333,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2005,0.0976,0.0768,0.1225,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2006,0.1143,0.0913,0.1416,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2007,0.087,0.0672,0.1112,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2008,0.0923,0.0717,0.1173,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2009,0.0836,0.0641,0.1074,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2010,0.1155,0.0922,0.1433,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2011,0.0833,0.0633,0.1079,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2012,0.1107,0.0869,0.1391,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2013,0.1139,0.0897,0.1429,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2014,0.0969,0.0744,0.1242,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2015,0.0652,0.0467,0.0887,,,,,,Prostate
Male,Non-Hispanic White,Ages < 50,2016,0.0779,0.0573,0.1036,,,,,,Prostate
Male,Non-Hispanic White,Ages 50-64,2000,9.3294,8.863,9.8139,2000-2016,-0.994,-1.2774,-0.7098,Trend is Falling,Prostate
Male,Non-Hispanic White,Ages 50-64,2001,8.9554,8.5046,9.4239,,,,,,Prostate
Male,Non-Hispanic White,Ages 50-64,2002,8.9581,8.517,9.4161,,,,,,Prostate
Male,Non-Hispanic White,Ages 50-64,2003,8.8166,8.3883,9.2611,,,,,,Prostate
Male,Non-Hispanic White,Ages 50-64,2004,8.6225,8.2068,9.0539,,,,,,Prostate
Male,Non-Hispanic White,Ages 50-64,2005,8.3348,7.9334,8.7513,,,,,,Prostate
Male,Non-Hispanic White,Ages 50-64,2006,8.6812,8.2774,9.0998,,,,,,Prostate
Male,Non-Hispanic White,Ages 50-64,2007,8.2692,7.884,8.6687,,,,,,Prostate
