Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,Hispanic (any race),Ages < 20,2008,0.9383,0.8017,1.0913,,,,,,Leukemia
Both Sexes,Hispanic (any race),Ages < 20,2009,0.9394,0.8046,1.09,,,,,,Leukemia
Both Sexes,Hispanic (any race),Ages < 20,2010,0.9095,0.778,1.0566,,,,,,Leukemia
Both Sexes,Hispanic (any race),Ages < 20,2011,0.8748,0.7465,1.0185,,,,,,Leukemia
Both Sexes,Hispanic (any race),Ages < 20,2012,0.8612,0.7353,1.0024,,,,,,Leukemia
Both Sexes,Hispanic (any race),Ages < 20,2013,0.7964,0.6757,0.9322,,,,,,Leukemia
Both Sexes,Hispanic (any race),Ages < 20,2014,0.7067,0.5935,0.835,,,,,,Leukemia
Both Sexes,Hispanic (any race),Ages < 20,2015,0.7952,0.6759,0.9294,,,,,,Leukemia
Both Sexes,Hispanic (any race),Ages < 20,2016,0.7784,0.6613,0.9101,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2000,7.9629,7.8472,8.08,2000-2013,-0.8493,-0.9838,-0.7146,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2001,7.8998,7.785,8.016,2013-2016,-2.5229,-3.7806,-1.2487,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2002,7.8387,7.7248,7.9538,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2003,7.763,7.6502,7.8772,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2004,7.572,7.4611,7.6842,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2005,7.5804,7.4698,7.6922,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2006,7.5965,7.4863,7.708,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2007,7.4109,7.3027,7.5205,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2008,7.416,7.3084,7.5248,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2009,7.4191,7.3118,7.5277,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2010,7.2637,7.1582,7.3704,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2011,7.2832,7.1782,7.3894,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2012,7.1595,7.056,7.2642,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2013,7.099,6.9967,7.2025,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2014,6.9914,6.8906,7.0935,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2015,6.6566,6.5588,6.7556,,,,,,Leukemia
Both Sexes,Non-Hispanic White,All Ages,2016,6.63,6.5328,6.7284,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2000,1.3287,1.2685,1.391,2000-2016,-2.4438,-2.7968,-2.0896,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2001,1.3487,1.2881,1.4114,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2002,1.287,1.2277,1.3485,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2003,1.2724,1.2131,1.3339,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2004,1.185,1.1277,1.2446,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2005,1.1936,1.1357,1.2536,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2006,1.242,1.1827,1.3036,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2007,1.1535,1.096,1.2131,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2008,1.1344,1.0772,1.1939,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2009,1.1704,1.1117,1.2314,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2010,1.0761,1.0197,1.1348,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2011,0.9951,0.9407,1.0519,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2012,0.9859,0.9311,1.043,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2013,0.943,0.8891,0.9994,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2014,0.9752,0.9202,1.0327,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2015,0.9116,0.8582,0.9675,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 50,2016,0.9417,0.887,0.9988,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2000,7.7948,7.4968,8.1016,2000-2016,-2.3736,-2.6298,-2.1167,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2001,8.0743,7.7752,8.382,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2002,7.889,7.5989,8.1873,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2003,7.4273,7.1515,7.7111,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2004,7.3616,7.0916,7.6394,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2005,7.0808,6.82,7.349,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2006,7.2865,7.0256,7.5546,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2007,6.7096,6.4642,6.9619,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2008,6.9727,6.725,7.2272,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2009,6.7864,6.5454,7.034,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2010,6.4792,6.247,6.718,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2011,6.2573,6.0311,6.4899,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2012,6.1378,5.9138,6.3681,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2013,6.0091,5.7879,6.2367,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2014,5.7494,5.5333,5.9718,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2015,5.5405,5.3286,5.7587,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 50-64,2016,5.4292,5.2185,5.6463,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2000,46.1486,45.3802,46.9268,2000-2013,-0.3469,-0.504,-0.1896,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2001,45.2031,44.4446,45.9713,2013-2016,-2.4217,-3.839,-0.9835,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2002,45.2922,44.5348,46.0593,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2003,45.3251,44.5698,46.0901,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2004,44.3918,43.6461,45.147,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2005,44.7425,43.997,45.4976,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2006,44.3487,43.61,45.0968,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2007,44.0721,43.3393,44.8142,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2008,43.9086,43.1823,44.6441,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2009,43.9487,43.2252,44.6812,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2010,43.6231,42.9066,44.3485,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2011,44.5043,43.785,45.2323,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2012,43.7204,43.0148,44.4347,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2013,43.6397,42.942,44.3459,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2014,42.9126,42.228,43.6054,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2015,40.8756,40.2129,41.5464,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65+,2016,40.6249,39.9711,41.2867,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2000,0.8233,0.7334,0.9212,2000-2016,-3.2173,-3.9226,-2.5067,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2001,0.7565,0.6701,0.8509,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2002,0.6757,0.594,0.7656,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2003,0.7816,0.6929,0.8785,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2004,0.67,0.5875,0.7608,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2005,0.6217,0.542,0.7098,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2006,0.6872,0.6029,0.7799,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2007,0.688,0.6033,0.7812,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2008,0.6269,0.5459,0.7165,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2009,0.5778,0.4997,0.6646,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2010,0.5663,0.4888,0.6526,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2011,0.5119,0.438,0.5946,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2012,0.5502,0.4732,0.6363,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2013,0.5131,0.4386,0.5966,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2014,0.4296,0.3614,0.507,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2015,0.5194,0.4438,0.6041,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages <15,2016,0.5013,0.4268,0.585,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2000,1.1882,1.1068,1.274,2000-2016,-2.7443,-3.3033,-2.1822,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2001,1.2368,1.1532,1.3248,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2002,1.194,1.1114,1.2812,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2003,1.0959,1.0161,1.1803,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2004,1.0494,0.971,1.1324,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2005,1.1252,1.0436,1.2115,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2006,1.1682,1.0849,1.2562,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2007,1.0079,0.9303,1.0903,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2008,1.0369,0.9579,1.1206,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2009,1.0478,0.9678,1.1326,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2010,0.9912,0.9133,1.074,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2011,0.8513,0.7789,0.9285,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2012,0.8822,0.8081,0.9611,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2013,0.8257,0.754,0.9023,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2014,0.8425,0.7703,0.9195,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2015,0.7711,0.7026,0.8445,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 15-39,2016,0.8215,0.7507,0.8972,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2000,5.0402,4.8703,5.2146,2000-2016,-2.2269,-2.4757,-1.9775,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2001,5.2163,5.0454,5.3915,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2002,5.0849,4.9187,5.2554,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2003,4.8622,4.702,5.0266,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2004,4.755,4.5985,4.9154,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2005,4.5822,4.4303,4.7381,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2006,4.7026,4.5499,4.8593,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2007,4.3938,4.2476,4.5437,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2008,4.4876,4.3408,4.6382,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2009,4.5032,4.3558,4.6544,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2010,4.2013,4.061,4.3454,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2011,4.1009,3.9622,4.2433,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2012,3.9567,3.8204,4.0969,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2013,3.8835,3.7475,4.0233,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2014,3.8713,3.7337,4.0129,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2015,3.6367,3.5037,3.7737,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 40-64,2016,3.6073,3.4732,3.7454,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2000,29.0556,28.2021,29.9284,2000-2013,-1.3489,-1.5586,-1.1387,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2001,27.9666,27.1267,28.826,2013-2016,-3.8012,-5.6786,-1.8866,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2002,28.1405,27.2945,29.0061,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2003,27.4526,26.6156,28.3093,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2004,26.8327,26.0048,27.6802,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2005,26.782,25.9559,27.6277,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2006,26.7913,25.9688,27.6333,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2007,25.5277,24.7309,26.3436,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2008,25.6769,24.8912,26.481,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2009,25.7611,24.9836,26.5565,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2010,24.8633,24.1085,25.6356,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2011,25.2963,24.5444,26.0652,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2012,24.2786,23.5616,25.0116,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2013,24.0785,23.3815,24.7908,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2014,22.9277,22.2617,23.6084,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2015,21.9524,21.3114,22.6077,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 65-74,2016,21.6643,21.0374,22.305,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2000,64.852,63.5449,66.1793,2000-2014,0.0553,-0.0771,0.1879,Stable,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2001,64.0635,62.7712,65.3757,2014-2016,-2.9683,-5.6276,-0.234,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2002,64.0598,62.7751,65.3643,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2003,64.8815,63.5952,66.1874,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2004,63.6053,62.3366,64.8933,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2005,64.3952,63.1255,65.6841,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2006,63.5602,62.3052,64.8341,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2007,64.3637,63.104,65.6423,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2008,63.858,62.6063,65.1286,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2009,63.8499,62.5992,65.1193,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2010,64.1503,62.9005,65.4187,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2011,65.522,64.2631,66.7994,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2012,64.994,63.7443,66.262,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2013,65.044,63.8002,66.3059,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2014,64.7804,63.548,66.0306,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2015,61.5816,60.3864,62.7946,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages 75+,2016,61.3719,60.1891,62.5722,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2000,0.8787,0.7986,0.9648,2000-2016,-3.4003,-3.8966,-2.9014,Trend is Falling,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2001,0.813,0.7357,0.8961,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2002,0.7755,0.7,0.8568,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2003,0.7948,0.7179,0.8778,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2004,0.7256,0.652,0.8053,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2005,0.7055,0.6329,0.7842,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2006,0.7467,0.6716,0.8279,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2007,0.7173,0.6433,0.7974,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2008,0.6443,0.574,0.7209,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2009,0.6141,0.5453,0.6894,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2010,0.5854,0.5178,0.6594,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2011,0.5378,0.4728,0.6094,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2012,0.5797,0.5117,0.6542,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2013,0.5478,0.4815,0.6206,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2014,0.4786,0.4165,0.5473,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2015,0.5339,0.4679,0.6066,,,,,,Leukemia
Both Sexes,Non-Hispanic White,Ages < 20,2016,0.5299,0.464,0.6026,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2000,7.8864,7.7753,7.9987,2000-2013,-0.865,-1.0077,-0.7222,Trend is Falling,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2001,7.8324,7.7222,7.9438,2013-2016,-2.5813,-3.898,-1.2467,Trend is Falling,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2002,7.7458,7.6369,7.8559,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2003,7.6751,7.5673,7.7841,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2004,7.4716,7.3658,7.5786,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2005,7.5032,7.3978,7.6098,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2006,7.4769,7.3723,7.5826,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2007,7.3033,7.2006,7.4071,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2008,7.3205,7.2184,7.4236,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2009,7.3098,7.2083,7.4124,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2010,7.1621,7.0624,7.2629,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2011,7.1837,7.0845,7.284,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2012,7.0782,6.9805,7.1769,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2013,7.0273,6.9308,7.1248,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2014,6.9074,6.8125,7.0034,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2015,6.5545,6.4628,6.6472,,,,,,Leukemia
Both Sexes,White (includes Hispanic),All Ages,2016,6.5305,6.4396,6.6224,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2000,1.3857,1.3294,1.4438,2000-2016,-2.0703,-2.3516,-1.7881,Trend is Falling,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2001,1.429,1.3719,1.4878,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2002,1.3553,1.2998,1.4126,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2003,1.3451,1.2897,1.4022,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2004,1.2529,1.1995,1.3081,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2005,1.2749,1.221,1.3306,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2006,1.2872,1.233,1.3432,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2007,1.2313,1.1782,1.2861,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2008,1.2187,1.1658,1.2734,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2009,1.2493,1.1954,1.305,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2010,1.1629,1.111,1.2167,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2011,1.1093,1.0584,1.1621,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2012,1.0887,1.038,1.1411,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2013,1.0503,1.0003,1.1021,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2014,1.0762,1.0255,1.1287,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2015,1.0032,0.9544,1.0539,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages < 50,2016,1.036,0.9862,1.0877,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2000,7.6972,7.4131,7.9895,2000-2016,-2.3552,-2.5614,-2.1485,Trend is Falling,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2001,7.8966,7.613,8.1881,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2002,7.7223,7.4474,8.0048,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2003,7.2984,7.0366,7.5674,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2004,7.2322,6.9762,7.4952,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2005,7.0013,6.7537,7.2557,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2006,7.1124,6.8667,7.3647,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2007,6.63,6.3976,6.8686,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2008,6.803,6.5706,7.0416,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2009,6.6268,6.4009,6.8588,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2010,6.3349,6.1174,6.5582,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2011,6.1259,5.9143,6.3431,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2012,6.0141,5.8053,6.2286,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2013,5.896,5.6899,6.1077,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2014,5.6817,5.4802,5.8889,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2015,5.5347,5.3364,5.7386,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 50-64,2016,5.3237,5.1294,5.5235,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2000,45.3323,44.5895,46.0845,2000-2013,-0.4112,-0.5805,-0.2417,Trend is Falling,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2001,44.4206,43.6879,45.1625,2013-2016,-2.5439,-4.0584,-1.0056,Trend is Falling,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2002,44.3641,43.6346,45.1027,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2003,44.3668,43.6404,45.1022,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2004,43.3625,42.6469,44.087,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2005,43.7605,43.0455,44.4844,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2006,43.3498,42.6425,44.0659,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2007,42.8691,42.1699,43.577,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2008,42.8715,42.1778,43.5738,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2009,42.8212,42.1321,43.5188,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2010,42.4934,41.8118,43.1834,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2011,43.2196,42.5373,43.91,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2012,42.6354,41.9652,43.3135,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2013,42.5925,41.9302,43.2626,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2014,41.7501,41.1021,42.4057,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2015,39.5499,38.9253,40.1819,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages 65+,2016,39.4224,38.8059,40.0462,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages <15,2000,0.8741,0.7915,0.9629,2000-2016,-2.882,-3.5505,-2.2089,Trend is Falling,Leukemia
Both Sexes,White (includes Hispanic),Ages <15,2001,0.8492,0.7678,0.9369,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages <15,2002,0.752,0.6755,0.8347,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages <15,2003,0.8849,0.8018,0.9744,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages <15,2004,0.779,0.701,0.8634,,,,,,Leukemia
Both Sexes,White (includes Hispanic),Ages <15,2005,0.7058,0.6315,0.7863,,,,,,Leukemia
