Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Female,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2014,35.3299,30.9083,40.2071,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2015,35.4146,31.0986,40.1592,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2016,31.0857,27.227,35.3393,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2000,44.338,35.3501,54.9125,2000-2016,0.4468,-0.3932,1.294,Stable,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2001,50.8651,41.5912,61.5911,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2002,55.825,46.4241,66.5701,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2003,49.3892,40.877,59.1508,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2004,52.7555,44.1993,62.4811,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2005,57.8788,49.265,67.5677,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2006,52.9472,44.9275,61.9832,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2007,53.1963,45.4061,61.9404,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2008,53.2865,45.7017,61.7709,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2009,53.004,45.6201,61.2421,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2010,58.0482,50.5276,66.373,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2011,52.6939,45.7534,60.3892,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2012,49.3713,42.8945,56.552,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2013,57.4023,50.5789,64.8893,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2014,56.2799,49.7422,63.4392,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2015,60.6421,54.0168,67.8544,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages 75+,2016,48.4013,42.6958,54.6576,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2004,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2008,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2009,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2010,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2014,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2015,-,-,-,,,,,,Breast
Female,Asian / Pacific Islander (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2000,34.3609,33.4415,35.2983,2000-2016,-1.5345,-1.6638,-1.4049,Trend is Falling,Breast
Female,Black (includes Hispanic),All Ages,2001,34.5206,33.6085,35.4504,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2002,34.1412,33.2439,35.0559,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2003,34.1,33.2129,35.0041,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2004,32.2883,31.4358,33.1574,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2005,32.8073,31.9597,33.6711,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2006,31.621,30.795,32.4629,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2007,31.359,30.5462,32.1874,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2008,30.9591,30.1596,31.774,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2009,30.1873,29.4057,30.9838,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2010,30.1567,29.3868,30.9413,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2011,30.1565,29.3955,30.9319,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2012,29.3858,28.6434,30.1422,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2013,28.1996,27.4812,28.9318,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2014,28.0496,27.3425,28.7702,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2015,27.5783,26.8873,28.2825,,,,,,Breast
Female,Black (includes Hispanic),All Ages,2016,27.3201,26.6365,28.0166,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2000,9.9396,9.4105,10.4897,2000-2016,-2.2721,-2.5631,-1.9803,Trend is Falling,Breast
Female,Black (includes Hispanic),Ages < 50,2001,9.8522,9.3311,10.3939,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2002,10.0162,9.495,10.5577,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2003,9.6238,9.1168,10.151,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2004,9.2561,8.7614,9.7708,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2005,9.4593,8.9619,9.9764,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2006,8.8814,8.4013,9.381,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2007,8.5465,8.0764,9.0362,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2008,8.2318,7.7702,8.713,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2009,7.9602,7.5054,8.4345,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2010,8.0165,7.5588,8.4938,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2011,7.8291,7.377,8.3009,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2012,7.8866,7.4334,8.3594,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2013,7.3165,6.8789,7.7737,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2014,7.5412,7.0964,8.0057,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2015,6.9336,6.5077,7.3791,,,,,,Breast
Female,Black (includes Hispanic),Ages < 50,2016,7.4211,6.981,7.8806,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2000,71.6402,68.2777,75.1255,2000-2016,-1.8709,-2.1368,-1.6042,Trend is Falling,Breast
Female,Black (includes Hispanic),Ages 50-64,2001,71.6066,68.3126,75.0184,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2002,68.8943,65.7362,72.1649,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2003,70.5513,67.4231,73.7872,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2004,68.8535,65.8352,71.9745,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2005,70.3632,67.383,73.4414,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2006,64.3375,61.5485,67.2204,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2007,64.1105,61.3928,66.9175,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2008,60.7777,58.1889,63.452,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2009,60.3953,57.8719,63.0005,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2010,60.9572,58.4782,63.5143,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2011,61.4793,59.0347,63.9991,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2012,58.4101,56.0598,60.8335,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2013,56.7976,54.503,59.164,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2014,55.8724,53.624,58.1909,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2015,56.7744,54.5221,59.0957,,,,,,Breast
Female,Black (includes Hispanic),Ages 50-64,2016,52.5326,50.375,54.7586,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2000,129.9566,124.7274,135.3488,2000-2016,-1.0406,-1.2616,-0.8192,Trend is Falling,Breast
Female,Black (includes Hispanic),Ages 65+,2001,131.7605,126.5221,137.1602,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2002,131.0382,125.8404,136.3956,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2003,130.9921,125.8309,136.3107,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2004,120.7772,115.8535,125.8563,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2005,121.929,117.0329,126.9774,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2006,123.0015,118.1197,128.0331,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2007,123.1155,118.2822,128.0955,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2008,125.7081,120.8849,130.6745,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2009,121.6098,116.902,126.4584,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2010,120.3791,115.767,125.128,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2011,120.8304,116.2658,125.5284,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2012,118.0449,113.6074,122.6113,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2013,113.8373,109.555,118.244,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2014,112.4614,108.2874,116.7553,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2015,111.1412,107.0737,115.324,,,,,,Breast
Female,Black (includes Hispanic),Ages 65+,2016,111.3402,107.3285,115.4635,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Breast
Female,Black (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2002,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2003,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2004,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2005,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2006,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2007,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2008,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2009,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2010,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2011,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2012,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2013,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2014,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2015,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages <15,2016,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2000,4.9783,4.47,5.5276,2000-2016,-2.4556,-2.8797,-2.0296,Trend is Falling,Breast
Female,Black (includes Hispanic),Ages 15-39,2001,5.2151,4.6948,5.7765,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2002,5.1599,4.6394,5.7217,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2003,5.0796,4.5605,5.6401,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2004,5.0065,4.4874,5.5674,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2005,4.7811,4.2727,5.3313,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2006,4.7587,4.2528,5.3063,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2007,4.4477,3.9613,4.9753,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2008,4.3645,3.882,4.8883,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2009,3.8642,3.4146,4.3543,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2010,4.0956,3.6283,4.6039,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2011,4.0648,3.6006,4.5698,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2012,3.87,3.4191,4.3614,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2013,3.5813,3.1495,4.0532,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2014,3.8067,3.363,4.2902,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2015,3.8643,3.424,4.3432,,,,,,Breast
Female,Black (includes Hispanic),Ages 15-39,2016,3.6199,3.1989,4.0788,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2000,53.1994,51.1992,55.2576,2000-2016,-1.9774,-2.1904,-1.764,Trend is Falling,Breast
Female,Black (includes Hispanic),Ages 40-64,2001,52.6981,50.7427,54.7095,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2002,51.8147,49.9149,53.7683,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2003,51.7921,49.9261,53.7098,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2004,50.1642,48.3625,52.0158,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2005,51.6561,49.8618,53.4986,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2006,47.3331,45.6427,49.0702,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2007,46.7871,45.1334,48.4861,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2008,44.4904,42.9006,46.1243,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2009,44.2394,42.6731,45.8488,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2010,44.3805,42.8341,45.9687,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2011,44.2141,42.6896,45.7796,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2012,43.0779,41.5822,44.6141,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2013,41.2621,39.8066,42.7576,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2014,41.0774,39.632,42.5624,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2015,40.0085,38.5928,41.4635,,,,,,Breast
Female,Black (includes Hispanic),Ages 40-64,2016,39.3616,37.9491,40.8136,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2000,98.6608,92.5075,105.1157,2000-2016,-1,-1.3738,-0.6247,Trend is Falling,Breast
Female,Black (includes Hispanic),Ages 65-74,2001,106.0732,99.7254,112.7189,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2002,100.5322,94.3823,106.9774,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2003,99.1189,93.0601,105.4685,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2004,94.1271,88.2613,100.2801,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2005,94.8374,89.0082,100.9481,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2006,89.923,84.3086,95.8128,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2007,93.993,88.3237,99.9309,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2008,98.2145,92.4916,104.1987,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2009,93.2988,87.7827,99.0701,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2010,97.8227,92.2471,103.6465,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2011,96.6037,91.1542,102.2937,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2012,90.4016,85.2581,95.7739,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2013,87.3313,82.4063,92.4734,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2014,86.1095,81.3639,91.0599,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2015,86.7626,82.1183,91.6015,,,,,,Breast
Female,Black (includes Hispanic),Ages 65-74,2016,86.0557,81.516,90.782,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2000,164.201,155.6213,173.1313,2000-2016,-1.0729,-1.3286,-0.8164,Trend is Falling,Breast
Female,Black (includes Hispanic),Ages 75+,2001,159.868,151.4345,168.649,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2002,164.4184,155.9182,173.2616,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2003,165.8683,157.3863,174.6887,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2004,149.9381,141.923,158.2879,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2005,151.5731,143.5988,159.8751,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2006,159.1965,151.0757,167.6404,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2007,154.9817,147.0346,163.2467,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2008,155.7921,147.917,163.9781,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2009,152.5882,144.8414,160.6415,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2010,145.0608,137.6216,152.7982,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2011,147.3396,139.9152,155.0558,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2012,148.2928,140.9419,155.9278,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2013,142.8405,135.7146,150.2437,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2014,141.2961,134.3044,148.5578,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2015,137.8167,131.0191,144.8761,,,,,,Breast
Female,Black (includes Hispanic),Ages 75+,2016,139.007,132.2687,145.9997,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Breast
Female,Black (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2004,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2008,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2009,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2010,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2014,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2015,-,-,-,,,,,,Breast
Female,Black (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Breast
Female,Hispanic (any race),All Ages,2000,16.7945,15.9679,17.6496,2000-2016,-1.1141,-1.3643,-0.8633,Trend is Falling,Breast
Female,Hispanic (any race),All Ages,2001,16.4674,15.6753,17.2864,,,,,,Breast
Female,Hispanic (any race),All Ages,2002,15.8433,15.0753,16.6373,,,,,,Breast
Female,Hispanic (any race),All Ages,2003,16.3478,15.5896,17.1307,,,,,,Breast
Female,Hispanic (any race),All Ages,2004,15.9665,15.2319,16.7248,,,,,,Breast
Female,Hispanic (any race),All Ages,2005,15.384,14.6816,16.1089,,,,,,Breast
Female,Hispanic (any race),All Ages,2006,15.3738,14.6914,16.0775,,,,,,Breast
Female,Hispanic (any race),All Ages,2007,14.8563,14.2007,15.5322,,,,,,Breast
Female,Hispanic (any race),All Ages,2008,14.641,14.0046,15.2969,,,,,,Breast
Female,Hispanic (any race),All Ages,2009,14.8345,14.2087,15.4788,,,,,,Breast
Female,Hispanic (any race),All Ages,2010,14.2715,13.6739,14.8867,,,,,,Breast
Female,Hispanic (any race),All Ages,2011,14.0868,13.5064,14.6841,,,,,,Breast
Female,Hispanic (any race),All Ages,2012,14.6704,14.0955,15.2612,,,,,,Breast
Female,Hispanic (any race),All Ages,2013,14.5401,13.9771,15.1185,,,,,,Breast
Female,Hispanic (any race),All Ages,2014,14.6127,14.0631,15.177,,,,,,Breast
Female,Hispanic (any race),All Ages,2015,13.5701,13.0525,14.1018,,,,,,Breast
Female,Hispanic (any race),All Ages,2016,13.8723,13.3634,14.3946,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2000,4.374,3.976,4.7979,2000-2016,-1.5747,-2.2758,-0.8686,Trend is Falling,Breast
Female,Hispanic (any race),Ages < 50,2001,4.3649,3.9785,4.7757,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2002,3.9769,3.617,4.3603,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2003,4.0829,3.7276,4.4605,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2004,3.4511,3.1329,3.7907,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2005,3.5251,3.2092,3.8616,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2006,3.7275,3.4106,4.064,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2007,3.4807,3.1804,3.7999,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2008,3.4478,3.1542,3.7596,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2009,3.4575,3.1678,3.7649,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2010,3.1649,2.8915,3.4557,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2011,3.1508,2.8832,3.4351,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2012,3.7396,3.4497,4.0458,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2013,3.3013,3.0329,3.5858,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2014,3.4549,3.183,3.7426,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2015,3.0876,2.8336,3.357,,,,,,Breast
Female,Hispanic (any race),Ages < 50,2016,3.3708,3.1089,3.6477,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2000,33.9922,31.2088,36.9574,2000-2016,-1.7642,-2.1459,-1.381,Trend is Falling,Breast
Female,Hispanic (any race),Ages 50-64,2001,36.6984,33.8836,39.6846,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2002,30.7745,28.2757,33.4351,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2003,33.4116,30.8799,36.0956,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2004,32.857,30.4184,35.4391,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2005,30.7272,28.4411,33.1483,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2006,31.0906,28.8545,33.4538,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2007,29.349,27.2466,31.5706,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2008,28.2804,26.2753,30.3978,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2009,28.59,26.6299,30.656,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2010,28.2389,26.3487,30.2289,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2011,26.666,24.877,28.5497,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2012,28.0202,26.2276,29.9031,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2013,27.2165,25.4883,29.031,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2014,27.1567,25.4706,28.9251,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2015,26.3136,24.6912,28.0146,,,,,,Breast
Female,Hispanic (any race),Ages 50-64,2016,26.422,24.8298,28.0896,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2000,67.5044,62.4055,72.9101,2000-2016,-0.6178,-0.925,-0.3098,Trend is Falling,Breast
Female,Hispanic (any race),Ages 65+,2001,61.758,57.0029,66.8048,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2002,66.0698,61.2395,71.1794,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2003,66.326,61.6031,71.3145,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2004,67.5849,62.9344,72.4882,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2005,65.0788,60.6256,69.7722,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2006,63.4082,59.116,67.9293,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2007,62.7929,58.6252,67.1786,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2008,62.5461,58.4792,66.8208,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2009,63.6543,59.6491,67.8573,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2010,61.2912,57.4712,65.2984,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2011,61.7771,58.038,65.6938,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2012,61.4168,57.7893,65.2122,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2013,63.8487,60.2372,67.6199,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2014,63.6148,60.1125,67.2678,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2015,58.469,55.1891,61.8924,,,,,,Breast
Female,Hispanic (any race),Ages 65+,2016,59.1098,55.9145,62.4403,,,,,,Breast
Female,Hispanic (any race),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Breast
Female,Hispanic (any race),Ages <15,2001,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2002,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2003,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2004,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2005,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2006,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2007,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2008,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2009,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2010,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2011,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2012,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2013,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2014,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2015,-,-,-,,,,,,Breast
Female,Hispanic (any race),Ages <15,2016,-,-,-,,,,,,Breast
