Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,All Races (includes Hispanic),All Ages,2000,10.547,10.4266,10.6684,2000-2016,0.2688,0.1832,0.3545,Trend is Rising,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2001,10.5683,10.4487,10.689,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2002,10.5601,10.4414,10.6799,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2003,10.5476,10.4299,10.6663,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2004,10.7047,10.587,10.8233,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2005,10.8302,10.7128,10.9486,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2006,10.8562,10.7396,10.9737,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2007,10.842,10.7266,10.9585,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2008,10.964,10.8489,11.08,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2009,10.838,10.7247,10.9523,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2010,10.9814,10.8683,11.0954,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2011,10.8804,10.7689,10.9928,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2012,11.0078,10.8971,11.1195,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2013,10.8153,10.7067,10.9247,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2014,10.9227,10.8149,11.0314,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2015,10.9972,10.8901,11.1051,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),All Ages,2016,11.0491,10.9428,11.1562,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2000,0.7154,0.679,0.7533,2000-2016,-0.6502,-0.9606,-0.3387,Trend is Falling,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2001,0.7152,0.6791,0.7528,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2002,0.7366,0.7002,0.7745,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2003,0.7179,0.6821,0.7551,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2004,0.7153,0.6797,0.7522,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2005,0.7656,0.7289,0.8037,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2006,0.7226,0.687,0.7596,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2007,0.7148,0.6793,0.7518,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2008,0.7278,0.6919,0.7651,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2009,0.6938,0.6585,0.7304,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2010,0.7109,0.6751,0.748,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2011,0.6562,0.6217,0.6921,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2012,0.6678,0.6328,0.7042,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2013,0.6725,0.6371,0.7093,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2014,0.6638,0.6285,0.7006,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2015,0.6711,0.6355,0.7082,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 50,2016,0.6752,0.6394,0.7125,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2000,14.8063,14.441,15.1784,2000-2016,0.225,0.0747,0.3754,Trend is Rising,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2001,14.8163,14.4567,15.1825,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2002,14.6278,14.2782,14.9837,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2003,14.7146,14.371,15.0643,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2004,15.1622,14.8201,15.5102,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2005,15.0734,14.7388,15.4138,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2006,15.1382,14.8085,15.4734,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2007,15.158,14.8349,15.4864,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2008,14.9449,14.6291,15.2658,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2009,15.3889,15.0737,15.709,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2010,15.1516,14.8441,15.4639,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2011,14.88,14.5796,15.1851,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2012,15.2486,14.946,15.5558,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2013,14.8033,14.5069,15.1042,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2014,15.516,15.2148,15.8217,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2015,15.2655,14.9683,15.5672,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 50-64,2016,15.4482,15.1503,15.7506,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2000,61.7863,60.966,62.6149,2000-2016,0.3396,0.2445,0.4348,Trend is Rising,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2001,61.9445,61.1265,62.7707,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2002,61.9807,61.1656,62.8039,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2003,61.8856,61.0754,62.7038,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2004,62.6123,61.8008,63.4317,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2005,63.4226,62.6112,64.242,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2006,63.7977,62.989,64.6142,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2007,63.7067,62.9042,64.5169,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2008,64.8505,64.048,65.6605,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2009,63.5218,62.7334,64.3177,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2010,64.8399,64.0504,65.6367,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2011,64.6757,63.8946,65.4639,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2012,65.1804,64.4077,65.96,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2013,64.1581,63.402,64.9208,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2014,64.2127,63.4663,64.9657,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2015,65.0572,64.3154,65.8053,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65+,2016,65.2272,64.4937,65.967,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2002,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2003,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2004,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2005,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2006,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2007,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2008,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2009,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2010,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2011,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2012,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2013,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2014,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2015,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages <15,2016,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2000,0.1986,0.172,0.2281,2000-2016,-0.3591,-1.1936,0.4824,Stable,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2001,0.2261,0.1974,0.2577,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2002,0.2076,0.1799,0.2382,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2003,0.2313,0.2019,0.2637,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2004,0.2073,0.1794,0.2382,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2005,0.2081,0.18,0.2392,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2006,0.1869,0.1603,0.2165,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2007,0.2004,0.1728,0.2311,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2008,0.1945,0.1674,0.2247,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2009,0.2145,0.1859,0.2462,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2010,0.2032,0.1753,0.2342,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2011,0.176,0.1498,0.2053,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2012,0.1718,0.1459,0.2008,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2013,0.2062,0.178,0.2375,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2014,0.1867,0.1602,0.2163,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2015,0.2194,0.1907,0.2511,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 15-39,2016,0.219,0.1904,0.2506,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2000,8.7723,8.5746,8.9734,2000-2016,0.0711,-0.0767,0.2191,Stable,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2001,8.7459,8.5514,8.9437,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2002,8.7278,8.5372,8.9216,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2003,8.6984,8.5116,8.8883,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2004,8.9422,8.756,9.1314,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2005,9.015,8.831,9.202,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2006,8.9681,8.7872,9.1519,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2007,8.9448,8.767,9.1253,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2008,8.8774,8.7023,9.0552,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2009,8.992,8.8184,9.1683,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2010,8.9277,8.7567,9.1013,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2011,8.6977,8.5309,8.8671,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2012,8.9121,8.7437,9.0831,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2013,8.6622,8.4965,8.8304,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2014,9.0136,8.8455,9.1842,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2015,8.874,8.7077,9.0427,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 40-64,2016,8.9708,8.804,9.1401,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2000,44.065,43.1107,45.0351,2000-2016,0.2071,0.0991,0.3152,Trend is Rising,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2001,44.3949,43.4367,45.3689,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2002,44.6062,43.6451,45.5831,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2003,44.0084,43.0551,44.9775,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2004,44.1202,43.1683,45.0878,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2005,44.2759,43.3266,45.2408,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2006,44.6026,43.6561,45.5644,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2007,44.6017,43.6651,45.5532,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2008,45.1623,44.2359,46.1032,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2009,44.4372,43.5329,45.3556,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2010,44.9921,44.094,45.9038,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2011,45.5103,44.6201,46.4138,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2012,45.5408,44.6743,46.4199,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2013,44.3395,43.5069,45.184,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2014,44.7289,43.9104,45.5588,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2015,46.2144,45.399,47.0406,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 65-74,2016,45.5767,44.7821,46.3817,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2000,81.1773,79.8159,82.5561,2000-2008,0.7964,0.4953,1.0984,Trend is Rising,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2001,81.1476,79.7957,82.5166,2008-2016,0.0727,-0.2053,0.3513,Stable,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2002,80.9922,79.6505,82.3508,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2003,81.4471,80.1118,82.799,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2004,82.8466,81.5068,84.2029,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2005,84.3733,83.0312,85.7316,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2006,84.8013,83.464,86.1546,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2007,84.6118,83.2824,85.957,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2008,86.3936,85.0557,87.7473,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2009,84.4045,83.0853,85.7395,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2010,86.5576,85.2304,87.9003,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2011,85.6468,84.3351,86.9737,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2012,86.6703,85.3612,87.9944,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2013,85.8438,84.5511,87.1514,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2014,85.5323,84.2531,86.8259,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2015,85.6753,84.4058,86.959,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages 75+,2016,86.7292,85.4647,88.0077,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2004,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2008,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2009,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2010,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2014,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2015,-,-,-,,,,,,Pancreas
Both Sexes,All Races (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2000,7.724,5.935,9.8334,2000-2016,0.8133,-0.4694,2.1127,Stable,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2001,7.3773,5.6008,9.4806,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2002,7.149,5.4685,9.1349,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2003,6.5942,5.0053,8.48,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2004,9.3155,7.4678,11.4419,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2005,8.8682,7.0572,10.9576,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2006,10.8267,8.7468,13.1962,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2007,9.735,7.8746,11.8586,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2008,8.5915,6.9145,10.5147,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2009,7.1543,5.686,8.8534,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2010,9.3284,7.6449,11.2385,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2011,8.4074,6.8589,10.1711,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2012,8.1824,6.71,9.8571,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2013,9.4438,7.849,11.24,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2014,8.2842,6.8274,9.9346,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2015,8.6679,7.2243,10.2944,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2016,9.6105,8.0677,11.338,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2000,-,-,-,2000-2016,-,-,-,-,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2001,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2002,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2003,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2004,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2005,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2006,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2007,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2008,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2009,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2010,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2011,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2012,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2013,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2014,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2015,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2016,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2000,12.857,8.2332,19.1401,2000-2016,-,-,-,-,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2001,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2002,11.5872,7.418,17.2556,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2003,9.5363,5.8206,14.712,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2004,16.2597,11.4401,22.4198,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2005,12.8804,8.7431,18.293,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2006,9.619,6.1528,14.3168,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2007,12.7448,8.821,17.8107,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2008,12.9901,9.1435,17.9084,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2009,13.349,9.5353,18.1781,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2010,13.8497,10.0626,18.595,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2011,13.5894,9.9117,18.1858,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2012,12.8843,9.3604,17.3016,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2013,12.9882,9.4713,17.3803,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2014,9.8786,6.9172,13.6848,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2015,12.0747,8.8018,16.17,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2016,10.3889,7.4144,14.1681,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2000,41.7205,29.3277,57.6043,2000-2016,1.1779,-0.5238,2.9086,Stable,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2001,46.7107,33.6625,63.156,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2002,38.8727,27.1474,53.9431,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2003,37.544,26.3074,51.9878,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2004,51.6103,38.622,67.6284,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2005,51.8221,38.7977,67.8253,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2006,72.0004,56.3594,90.5816,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2007,55.7695,42.4063,71.9598,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2008,48.317,36.3628,62.9333,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2009,39.149,28.8002,52.0135,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2010,53.6572,41.5501,68.1725,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2011,46.6346,35.6493,59.923,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2012,46.5746,36.0893,59.1847,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2013,57.3308,45.7053,71.0098,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2014,49.899,39.3574,62.3975,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2015,52.1061,41.649,64.4029,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2016,60.8724,49.496,74.0513,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages <15,2002,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages <15,2003,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages <15,2004,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages <15,2005,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages <15,2006,-,-,-,,,,,,Pancreas
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages <15,2007,-,-,-,,,,,,Pancreas
