Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,All Races (includes Hispanic),All Ages,2000,4.325,4.248,4.4031,2000-2016,0.0157,-0.0874,0.1189,Stable,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2001,4.3481,4.2713,4.4259,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2002,4.4272,4.3503,4.5051,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2003,4.2999,4.2247,4.3761,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2004,4.424,4.3482,4.5008,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2005,4.4161,4.3411,4.4922,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2006,4.4071,4.3327,4.4825,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2007,4.4395,4.3655,4.5145,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2008,4.4065,4.3334,4.4804,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2009,4.3732,4.301,4.4463,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2010,4.4329,4.361,4.5058,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2011,4.4249,4.3537,4.4971,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2012,4.3797,4.3097,4.4506,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2013,4.4293,4.3596,4.4998,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2014,4.3401,4.2719,4.4092,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2015,4.3641,4.2964,4.4326,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),All Ages,2016,4.3714,4.3044,4.4392,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2000,0.141,0.1251,0.1583,2000-2016,-1.6448,-2.4041,-0.8796,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2001,0.1502,0.1339,0.168,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2002,0.1553,0.1388,0.1732,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2003,0.1346,0.1193,0.1512,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2004,0.1572,0.1408,0.1751,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2005,0.1597,0.1431,0.1776,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2006,0.1419,0.1263,0.1589,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2007,0.1397,0.1243,0.1565,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2008,0.1491,0.1331,0.1665,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2009,0.1295,0.1146,0.1458,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2010,0.1348,0.1195,0.1515,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2011,0.1357,0.1204,0.1525,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2012,0.1124,0.0983,0.1279,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2013,0.13,0.1147,0.1468,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2014,0.1241,0.1091,0.1405,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2015,0.1094,0.0953,0.1249,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 50,2016,0.1223,0.1073,0.1387,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2000,3.5712,3.3929,3.7564,2000-2016,-0.8349,-1.0719,-0.5974,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2001,3.6364,3.4592,3.8203,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2002,3.5883,3.4162,3.7668,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2003,3.6542,3.4841,3.8305,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2004,3.6426,3.4761,3.8151,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2005,3.5106,3.3502,3.6767,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2006,3.6062,3.4463,3.7716,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2007,3.4813,3.3277,3.6403,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2008,3.4637,3.3128,3.6197,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2009,3.3138,3.1689,3.4637,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2010,3.5036,3.3568,3.6553,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2011,3.3786,3.2369,3.525,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2012,3.425,3.2827,3.5719,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2013,3.3859,3.2459,3.5306,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2014,3.2494,3.1126,3.3908,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2015,3.2393,3.1038,3.3794,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 50-64,2016,3.1148,2.9827,3.2513,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2000,29.1762,28.6131,29.7477,2000-2016,0.1768,0.0775,0.2763,Trend is Rising,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2001,29.2286,28.6678,29.7977,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2002,29.8824,29.318,30.455,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2003,28.9156,28.3639,29.4753,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2004,29.7819,29.2247,30.347,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2005,29.8622,29.3086,30.4236,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2006,29.7791,29.2303,30.3357,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2007,30.1963,29.6478,30.7524,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2008,29.9019,29.3611,30.4502,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2009,29.9282,29.3912,30.4725,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2010,30.1457,29.6118,30.6869,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2011,30.2255,29.6957,30.7623,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2012,29.9461,29.4255,30.4736,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2013,30.2837,29.7663,30.8079,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2014,29.7745,29.2676,30.2881,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2015,30.0603,29.5569,30.5702,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65+,2016,30.1919,29.6935,30.6965,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2002,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2003,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2004,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2005,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2006,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2007,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2008,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2009,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2010,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2011,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2012,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2013,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2014,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2015,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages <15,2016,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2000,0.0529,0.0396,0.0691,2000-2016,-1.809,-3.4695,-0.12,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2001,0.0532,0.0399,0.0696,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2002,0.0469,0.0343,0.0625,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2003,0.0305,0.0204,0.0437,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2004,0.0509,0.0375,0.0674,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2005,0.0532,0.0394,0.07,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2006,0.0549,0.041,0.0719,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2007,0.0327,0.0222,0.0463,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2008,0.0495,0.0363,0.0657,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2009,0.039,0.0275,0.0537,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2010,0.0398,0.0281,0.0546,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2011,0.0381,0.0266,0.0528,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2012,0.0427,0.0305,0.0579,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2013,0.0335,0.0229,0.0473,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2014,0.0359,0.0249,0.0498,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2015,0.0384,0.0271,0.0527,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 15-39,2016,0.0458,0.0334,0.0613,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2000,2.0348,1.9401,2.1328,2000-2016,-0.9492,-1.1966,-0.7012,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2001,2.0886,1.994,2.1865,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2002,2.0819,1.9895,2.1776,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2003,2.0878,1.997,2.1818,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2004,2.1112,2.0213,2.204,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2005,2.0502,1.9631,2.1403,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2006,2.0531,1.9673,2.1417,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2007,2.011,1.9276,2.0972,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2008,2.0051,1.9228,2.0902,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2009,1.8979,1.819,1.9794,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2010,2.0032,1.9231,2.0859,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2011,1.9423,1.8645,2.0226,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2012,1.9077,1.8311,1.9869,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2013,1.9411,1.8638,2.0209,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2014,1.8569,1.7814,1.9349,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2015,1.8138,1.74,1.8901,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 40-64,2016,1.7745,1.7014,1.85,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2000,15.5235,14.9592,16.1036,2000-2016,-0.8788,-1.0774,-0.6798,Trend is Falling,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2001,15.3154,14.7547,15.8919,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2002,15.8517,15.2807,16.4387,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2003,14.8714,14.3192,15.4395,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2004,14.9008,14.3489,15.4685,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2005,14.8693,14.3202,15.434,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2006,14.8773,14.3313,15.4387,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2007,14.571,14.0363,15.1207,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2008,14.6936,14.1661,15.2357,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2009,14.22,13.7082,14.7459,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2010,14.1676,13.6638,14.685,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2011,14.8105,14.3022,15.3322,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2012,14.3258,13.8386,14.8257,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2013,14.0591,13.589,14.5413,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2014,13.6541,13.2,14.1198,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2015,13.628,13.1841,14.0828,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 65-74,2016,13.2407,12.8113,13.6807,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2000,44.1153,43.113,45.135,2000-2016,0.5383,0.4175,0.6594,Trend is Rising,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2001,44.4527,43.4538,45.4689,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2002,45.2351,44.2341,46.2529,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2003,44.2829,43.3007,45.2818,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2004,46.065,45.0691,47.0774,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2005,46.2676,45.2786,47.2729,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2006,46.0849,45.1054,47.0803,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2007,47.2939,46.3076,48.2959,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2008,46.5431,45.5708,47.531,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2009,47.1163,46.1434,48.1048,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2010,47.6293,46.6585,48.6153,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2011,47.0927,46.1349,48.0656,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2012,47.0381,46.089,48.0019,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2013,48.037,47.0851,49.0034,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2014,47.4137,46.4772,48.3645,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2015,48.0409,47.1068,48.989,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages 75+,2016,48.7401,47.8097,49.6843,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2004,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2008,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2009,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2010,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2014,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2015,-,-,-,,,,,,Urinary Bladder
Both Sexes,All Races (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2000,-,-,-,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2001,2.1882,1.2403,3.4915,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2002,2.3096,1.3383,3.6293,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2003,1.998,1.1314,3.1932,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2004,1.593,0.8645,2.6258,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2005,1.8595,1.0449,2.9852,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2006,1.9115,1.1109,3.0032,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2007,2.3495,1.4185,3.5841,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2008,3.4015,2.3273,4.7453,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2009,1.9722,1.1864,3.0228,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2010,2.3834,1.5675,3.4331,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2011,2.5673,1.7076,3.6622,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2012,1.3653,0.7515,2.2219,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2013,2.3516,1.5903,3.3191,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2014,2.4878,1.6873,3.4986,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2015,2.6309,1.8148,3.6517,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),All Ages,2016,3.1094,2.2218,4.1974,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2000,-,-,-,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2001,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2002,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2003,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2004,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2005,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2006,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2007,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2008,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2009,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2010,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2011,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2012,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2013,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2014,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2015,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 50,2016,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2000,-,-,-,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2001,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2002,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2003,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2004,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2005,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2006,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2007,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2008,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2009,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2010,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2011,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2012,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2013,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2014,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2015,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2016,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2000,-,-,-,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2001,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2002,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2003,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2004,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2005,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2006,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2007,16.7997,9.678,26.9624,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2008,23.6262,15.4705,34.5199,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2009,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2010,14.6925,8.769,23.0929,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2011,18.1466,11.5917,27.0563,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2012,-,-,-,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2013,14.4346,8.9293,22.072,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2014,15.8385,9.9619,23.8325,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2015,17.9959,11.8344,26.1564,,,,,,Urinary Bladder
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages 65+,2016,21.8027,15.0433,30.4748,,,,,,Urinary Bladder
