Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Female,Non-Hispanic White,Ages 50-64,2005,16.7452,16.1826,17.3223,,,,,,Ovary
Female,Non-Hispanic White,Ages 50-64,2006,16.1903,15.6447,16.7501,,,,,,Ovary
Female,Non-Hispanic White,Ages 50-64,2007,15.0981,14.5803,15.6297,,,,,,Ovary
Female,Non-Hispanic White,Ages 50-64,2008,14.3375,13.8382,14.8503,,,,,,Ovary
Female,Non-Hispanic White,Ages 50-64,2009,14.8093,14.308,15.3238,,,,,,Ovary
Female,Non-Hispanic White,Ages 50-64,2010,13.7097,13.2333,14.199,,,,,,Ovary
Female,Non-Hispanic White,Ages 50-64,2011,13.5845,13.1142,14.0674,,,,,,Ovary
Female,Non-Hispanic White,Ages 50-64,2012,13.1713,12.7089,13.6463,,,,,,Ovary
Female,Non-Hispanic White,Ages 50-64,2013,12.8063,12.3491,13.2761,,,,,,Ovary
Female,Non-Hispanic White,Ages 50-64,2014,12.1758,11.7318,12.6324,,,,,,Ovary
Female,Non-Hispanic White,Ages 50-64,2015,11.75,11.3148,12.1979,,,,,,Ovary
Female,Non-Hispanic White,Ages 50-64,2016,11.6925,11.2565,12.1412,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2000,47.1445,46.1303,48.1754,2000-2006,-0.3424,-1.0761,0.3967,Stable,Ovary
Female,Non-Hispanic White,Ages 65+,2001,47.7014,46.68,48.7396,2006-2016,-2.2029,-2.5438,-1.8609,Trend is Falling,Ovary
Female,Non-Hispanic White,Ages 65+,2002,47.6685,46.6465,48.7073,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2003,47.1448,46.1287,48.1776,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2004,47.6305,46.6079,48.6697,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2005,46.3595,45.3522,47.3834,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2006,46.5635,45.5553,47.5883,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2007,46.2365,45.2361,47.2534,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2008,44.2069,43.234,45.196,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2009,42.7135,41.7612,43.682,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2010,43.5466,42.5884,44.5208,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2011,41.8137,40.8802,42.7631,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2012,40.4904,39.5827,41.4136,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2013,40.482,39.5843,41.3948,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2014,39.1185,38.2454,40.0064,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2015,37.347,36.5015,38.2071,,,,,,Ovary
Female,Non-Hispanic White,Ages 65+,2016,37.8659,37.0218,38.7243,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Ovary
Female,Non-Hispanic White,Ages <15,2001,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2002,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2003,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2004,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2005,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2006,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2007,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2008,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2009,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2010,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2011,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2012,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2013,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2014,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2015,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages <15,2016,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2000,0.5815,0.5031,0.6688,2000-2016,-1.3591,-2.2458,-0.4643,Trend is Falling,Ovary
Female,Non-Hispanic White,Ages 15-39,2001,0.5716,0.493,0.6592,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2002,0.6399,0.5555,0.7336,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2003,0.5378,0.4598,0.6253,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2004,0.5184,0.4409,0.6055,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2005,0.4865,0.4109,0.5717,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2006,0.5331,0.4533,0.6226,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2007,0.4342,0.3624,0.5159,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2008,0.4993,0.4214,0.5872,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2009,0.4467,0.373,0.5306,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2010,0.4652,0.3892,0.5515,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2011,0.5369,0.4537,0.6306,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2012,0.4705,0.393,0.5584,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2013,0.4539,0.3772,0.5411,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2014,0.5374,0.4545,0.6308,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2015,0.4506,0.3757,0.5358,,,,,,Ovary
Female,Non-Hispanic White,Ages 15-39,2016,0.4918,0.4143,0.5795,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2000,10.7238,10.3767,11.0796,2000-2002,1.6735,-5.1484,8.986,Stable,Ovary
Female,Non-Hispanic White,Ages 40-64,2001,10.7731,10.4296,11.1251,2002-2016,-2.9152,-3.2413,-2.5881,Trend is Falling,Ovary
Female,Non-Hispanic White,Ages 40-64,2002,10.9941,10.6523,11.3442,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2003,10.722,10.3893,11.0627,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2004,10.1435,9.8234,10.4715,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2005,10.426,10.1057,10.7541,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2006,10.1415,9.8282,10.4624,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2007,9.3636,9.0659,9.6688,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2008,8.9305,8.6409,9.2276,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2009,9.177,8.8859,9.4756,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2010,8.6477,8.3654,8.9374,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2011,8.3782,8.1026,8.661,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2012,8.3862,8.1071,8.6727,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2013,8.003,7.7305,8.2831,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2014,7.6292,7.3621,7.904,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2015,7.3862,7.122,7.6581,,,,,,Ovary
Female,Non-Hispanic White,Ages 40-64,2016,7.4115,7.1449,7.6861,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2000,37.6981,36.379,39.0528,2000-2006,-0.1721,-1.2407,0.9081,Stable,Ovary
Female,Non-Hispanic White,Ages 65-74,2001,38.5336,37.1936,39.9096,2006-2016,-2.7475,-3.2244,-2.2682,Trend is Falling,Ovary
Female,Non-Hispanic White,Ages 65-74,2002,38.4106,37.066,39.7915,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2003,37.8664,36.5287,39.2406,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2004,38.8888,37.5322,40.2817,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2005,37.3145,35.9863,38.6792,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2006,37.704,36.3735,39.0707,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2007,37.4121,36.0976,38.7622,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2008,35.3683,34.1106,36.6604,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2009,34.1784,32.9579,35.4325,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2010,34.7645,33.5468,36.015,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2011,32.8278,31.659,34.0287,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2012,31.1371,30.0318,32.2726,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2013,31.9543,30.8571,33.0803,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2014,30.4936,29.4448,31.5702,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2015,28.675,27.6745,29.7022,,,,,,Ovary
Female,Non-Hispanic White,Ages 65-74,2016,29.0903,28.097,30.1096,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2000,57.481,55.9294,59.0645,2000-2006,-0.4627,-1.0605,0.1387,Stable,Ovary
Female,Non-Hispanic White,Ages 75+,2001,57.733,56.1822,59.3156,2006-2016,-1.8169,-2.1037,-1.5292,Trend is Falling,Ovary
Female,Non-Hispanic White,Ages 75+,2002,57.7987,56.251,59.378,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2003,57.2974,55.7597,58.8666,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2004,57.1958,55.6591,58.764,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2005,56.2567,54.7347,57.8101,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2006,56.2578,54.7355,57.8115,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2007,55.8924,54.3758,57.4404,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2008,53.8782,52.3822,55.4058,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2009,52.0528,50.5779,53.5594,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2010,53.1562,51.6619,54.6823,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2011,51.6463,50.1737,53.1508,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2012,50.725,49.2642,52.2178,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2013,49.8133,48.372,51.2862,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2014,48.5561,47.138,50.0057,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2015,46.8361,45.4494,48.2542,,,,,,Ovary
Female,Non-Hispanic White,Ages 75+,2016,47.4683,46.0791,48.8884,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Ovary
Female,Non-Hispanic White,Ages < 20,2001,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2002,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2003,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2004,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2005,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2006,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2007,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2008,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2009,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2010,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2011,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2012,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2013,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2014,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2015,-,-,-,,,,,,Ovary
Female,Non-Hispanic White,Ages < 20,2016,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2000,9.2488,9.0876,9.4123,2000-2005,-0.6623,-1.4409,0.1225,Stable,Ovary
Female,White (includes Hispanic),All Ages,2001,9.3155,9.1545,9.4787,2005-2016,-2.377,-2.6134,-2.14,Trend is Falling,Ovary
Female,White (includes Hispanic),All Ages,2002,9.3885,9.2278,9.5514,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2003,9.1895,9.0317,9.3495,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2004,9.0878,8.9317,9.2462,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2005,8.9959,8.8415,9.1523,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2006,8.9453,8.7921,9.1005,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2007,8.6421,8.4929,8.7935,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2008,8.2806,8.1353,8.4279,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2009,8.1463,8.0033,8.2914,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2010,8.1054,7.9633,8.2495,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2011,7.825,7.6863,7.9657,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2012,7.6835,7.547,7.822,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2013,7.5201,7.3862,7.6559,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2014,7.2873,7.1563,7.4203,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2015,6.9797,6.8524,7.109,,,,,,Ovary
Female,White (includes Hispanic),All Ages,2016,7.0396,6.9124,7.1688,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2000,1.2487,1.1739,1.327,2000-2016,-2.2799,-2.6509,-1.9074,Trend is Falling,Ovary
Female,White (includes Hispanic),Ages < 50,2001,1.2149,1.1415,1.2918,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2002,1.2771,1.2021,1.3556,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2003,1.1702,1.0986,1.2453,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2004,1.176,1.1043,1.2513,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2005,1.1032,1.0338,1.1761,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2006,1.1169,1.0469,1.1904,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2007,1.0082,0.9415,1.0785,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2008,1.0046,0.9375,1.0753,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2009,0.9738,0.9078,1.0434,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2010,0.9975,0.9301,1.0685,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2011,0.9463,0.88,1.0163,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2012,0.9918,0.9236,1.0638,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2013,0.9072,0.8416,0.9765,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2014,0.9363,0.8691,1.0074,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2015,0.8848,0.8193,0.9542,,,,,,Ovary
Female,White (includes Hispanic),Ages < 50,2016,0.9149,0.8481,0.9855,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2000,16.3908,15.8118,16.9856,2000-2002,2.3015,-5.1976,10.3937,Stable,Ovary
Female,White (includes Hispanic),Ages 50-64,2001,16.6863,16.1108,17.2771,2002-2016,-2.8834,-3.2195,-2.5461,Trend is Falling,Ovary
Female,White (includes Hispanic),Ages 50-64,2002,16.9219,16.3532,17.5054,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2003,16.6263,16.0734,17.1934,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2004,15.552,15.0263,16.0915,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2005,16.3688,15.8384,16.9124,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2006,15.6477,15.137,16.1712,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2007,14.6328,14.1482,15.1298,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2008,13.9464,13.4792,14.4257,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2009,14.3794,13.9114,14.8592,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2010,13.4047,12.9592,13.8617,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2011,13.1866,12.7494,13.6352,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2012,12.932,12.5007,13.3744,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2013,12.4644,12.0414,12.8985,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2014,11.9547,11.5426,12.3778,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2015,11.4801,11.0781,11.893,,,,,,Ovary
Female,White (includes Hispanic),Ages 50-64,2016,11.4331,11.032,11.8451,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2000,46.581,45.6,47.5777,2000-2006,-0.4466,-1.1316,0.2432,Stable,Ovary
Female,White (includes Hispanic),Ages 65+,2001,46.9514,45.9666,47.9518,2006-2016,-2.2462,-2.5623,-1.9291,Trend is Falling,Ovary
Female,White (includes Hispanic),Ages 65+,2002,46.8932,45.9096,47.8925,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2003,46.2822,45.3067,47.2734,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2004,46.7187,45.7388,47.7141,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2005,45.4389,44.4753,46.418,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2006,45.8158,44.8506,46.7965,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2007,45.2439,44.2899,46.2131,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2008,43.2182,42.2918,44.1596,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2009,41.8184,40.9122,42.7395,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2010,42.5153,41.6058,43.4396,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2011,40.8487,39.9636,41.7483,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2012,39.7709,38.9083,40.6476,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2013,39.517,38.6677,40.3801,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2014,38.1133,37.2887,38.9514,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2015,36.5377,35.7385,37.3501,,,,,,Ovary
Female,White (includes Hispanic),Ages 65+,2016,36.8953,36.0998,37.7037,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Ovary
Female,White (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2002,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2003,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2004,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2005,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2006,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2007,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2008,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2009,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2010,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2011,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2012,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2013,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2014,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2015,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages <15,2016,-,-,-,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2000,0.5497,0.4796,0.6271,2000-2016,-1.2343,-1.9005,-0.5636,Trend is Falling,Ovary
Female,White (includes Hispanic),Ages 15-39,2001,0.5432,0.473,0.6208,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2002,0.5874,0.5137,0.6686,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2003,0.5035,0.4349,0.5798,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2004,0.5087,0.4392,0.5859,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2005,0.4574,0.3915,0.5311,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2006,0.5005,0.4312,0.5776,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2007,0.4524,0.3868,0.5258,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2008,0.4673,0.4001,0.5423,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2009,0.4241,0.3603,0.4958,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2010,0.4468,0.3812,0.5204,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2011,0.4989,0.4283,0.5775,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2012,0.4514,0.3848,0.5259,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2013,0.4505,0.3837,0.5253,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2014,0.4737,0.4058,0.5495,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2015,0.4542,0.3882,0.528,,,,,,Ovary
Female,White (includes Hispanic),Ages 15-39,2016,0.4733,0.4066,0.5476,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2000,10.4155,10.0886,10.7503,2000-2002,1.5161,-4.9743,8.4498,Stable,Ovary
Female,White (includes Hispanic),Ages 40-64,2001,10.4884,10.1649,10.8197,2002-2016,-2.8339,-3.1373,-2.5296,Trend is Falling,Ovary
Female,White (includes Hispanic),Ages 40-64,2002,10.6919,10.3704,11.0208,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2003,10.4017,10.0898,10.7209,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2004,9.8736,9.5736,10.1807,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2005,10.163,9.8631,10.4698,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2006,9.7833,9.4921,10.0812,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2007,9.0921,8.8151,9.3757,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2008,8.7181,8.4487,8.9942,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2009,8.9089,8.6395,9.1847,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2010,8.4609,8.1996,8.7287,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2011,8.1675,7.9132,8.4282,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2012,8.2058,7.9494,8.4685,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2013,7.7807,7.5318,8.0361,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2014,7.5746,7.3279,7.8278,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2015,7.2281,6.9876,7.475,,,,,,Ovary
Female,White (includes Hispanic),Ages 40-64,2016,7.2636,7.0216,7.5121,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2000,36.9933,35.73,38.2899,2000-2006,-0.3208,-1.2913,0.6593,Stable,Ovary
Female,White (includes Hispanic),Ages 65-74,2001,37.8001,36.5188,39.115,2006-2016,-2.7441,-3.1753,-2.3109,Trend is Falling,Ovary
Female,White (includes Hispanic),Ages 65-74,2002,37.4497,36.17,38.7631,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2003,36.8927,35.6217,38.1975,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2004,37.8644,36.5774,39.1851,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2005,36.3621,35.1029,37.6548,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2006,36.6993,35.44,37.992,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2007,36.2544,35.0145,37.5271,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2008,34.4813,33.2916,35.7025,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2009,33.259,32.1069,34.4417,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2010,33.7418,32.5946,34.919,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2011,31.8441,30.7446,32.9727,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2012,30.3857,29.3426,31.4562,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2013,30.9351,29.9043,31.9922,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2014,29.5496,28.5644,30.5601,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2015,27.973,27.0313,28.9391,,,,,,Ovary
Female,White (includes Hispanic),Ages 65-74,2016,28.29,27.3573,29.2463,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2000,57.072,55.5584,58.6161,2000-2006,-0.5346,-1.1486,0.0831,Stable,Ovary
Female,White (includes Hispanic),Ages 75+,2001,56.9648,55.4588,58.5012,2006-2016,-1.8967,-2.1884,-1.6041,Trend is Falling,Ovary
Female,White (includes Hispanic),Ages 75+,2002,57.2264,55.7221,58.7609,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2003,56.5564,55.0663,58.0764,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2004,56.4071,54.921,57.9231,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2005,55.3709,53.9029,56.8684,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2006,55.7913,54.3187,57.2934,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2007,55.0802,53.6201,56.5699,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2008,52.7783,51.3457,54.2404,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2009,51.1843,49.7715,52.6268,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2010,52.1155,50.6887,53.5719,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2011,50.7017,49.297,52.1359,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2012,50.0403,48.6454,51.4647,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2013,48.9075,47.5373,50.3068,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2014,47.4838,46.1397,48.8569,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2015,45.9092,44.595,47.2521,,,,,,Ovary
Female,White (includes Hispanic),Ages 75+,2016,46.3112,44.9993,47.6515,,,,,,Ovary
Female,White (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Ovary
Female,White (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Ovary
